Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2021.0,5.61672,2021,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2021.0,6.03157,2021,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2021.0,1.45484,2021,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2022.0,5.97118,2022,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2022.0,5.26327,2022,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",152.0,Chile,2022.0,1.08009,2022,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),152.0,Chile,2015.0,791304.34783,2015,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),152.0,Chile,2016.0,703400.99798,2016,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),152.0,Chile,2017.0,1295306.11803,2017,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),152.0,Chile,2018.0,3741894.67025,2018,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),152.0,Chile,2017.0,24.54,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),152.0,Chile,2018.0,24.72,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),152.0,Chile,2019.0,27.04,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),152.0,Chile,2020.0,30.34,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),152.0,Chile,2021.0,34.66,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),152.0,Chile,2017.0,1212.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),152.0,Chile,2018.0,1277.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),152.0,Chile,2019.0,1447.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),152.0,Chile,2020.0,1669.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),152.0,Chile,2021.0,1950.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),152.0,Chile,2017.0,75.46,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),152.0,Chile,2018.0,75.3,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),152.0,Chile,2019.0,72.96,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),152.0,Chile,2020.0,69.66,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),152.0,Chile,2021.0,65.34,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),152.0,Chile,2017.0,3726.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),152.0,Chile,2018.0,3889.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),152.0,Chile,2019.0,3904.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),152.0,Chile,2020.0,3832.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),152.0,Chile,2021.0,3676.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),152.0,Chile,2017.0,4938.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),152.0,Chile,2018.0,5165.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),152.0,Chile,2019.0,5351.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),152.0,Chile,2020.0,5501.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),152.0,Chile,2021.0,5626.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.998,1996,,8.04,7.92,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31G/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31G_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.049,1996,,8.066,8.015,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31F/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31F_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.05,1996,,8.066,8.023,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31E/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31E_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.97,1996,,8.029,7.855,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31D/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31D_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.983,1996,,8.031,7.896,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31C/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31C_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.019,1996,,8.047,7.978,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 26/460/20VD | LATITUDE: -49.531 | LONGITUDE: -74.118,,,C,A,G,26_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.998,1996,,8.076,7.854,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 25A/460/20VD | LATITUDE: -49.558 | LONGITUDE: -74.212,,,C,A,G,25A_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.945,1996,,7.992,7.885,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 31I/460/20VD | LATITUDE: -49.787 | LONGITUDE: -74.358,,,C,A,G,31I_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.066,1996,,8.072,8.06,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 32/460/20VD | LATITUDE: -49.918 | LONGITUDE: -74.298,,,C,A,G,32_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.877,1996,,7.906,7.85,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 46/460/20VD | LATITUDE: -51.690 | LONGITUDE: -75.223,,,C,A,G,46_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.854,1996,,7.858,7.85,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 45/460/20VD | LATITUDE: -51.478 | LONGITUDE: -75.848,,,C,A,G,45_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.874,1996,,7.878,7.866,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 43/460/20VD | LATITUDE: -50.792 | LONGITUDE: -75.213,,,C,A,G,43_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.959,1996,,8.056,7.873,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 23/460/20VD | LATITUDE: -49.165 | LONGITUDE: -74.382,,,C,A,G,23_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.822,1996,,7.905,7.687,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 22/460/20VD | LATITUDE: -48.997 | LONGITUDE: -74.428,,,C,A,G,22_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.878,1996,,7.893,7.85,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 21B/460/20VD | LATITUDE: -48.701 | LONGITUDE: -74.130,,,C,A,G,21B_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.977,1996,,7.979,7.976,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 02/460/20VD | LATITUDE: -47.608 | LONGITUDE: -74.883,,,C,A,G,02_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.981,1996,,8.003,7.969,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 01/460/20VD | LATITUDE: -47.018 | LONGITUDE: -75.625,,,C,A,G,01_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.989,1996,,7.99,7.988,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 03/460/20VD | LATITUDE: -47.708 | LONGITUDE: -74.793,,,C,A,G,03_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.958,1996,,7.962,7.954,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 04/460/20VD | LATITUDE: -47.800 | LONGITUDE: -74.486,,,C,A,G,04_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.646,1996,,7.828,7.49,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 14/460/20VD | LATITUDE: -47.763 | LONGITUDE: -73.696,,,C,A,G,14_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.71,1996,,7.848,7.571,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 13/460/20VD | LATITUDE: -47.786 | LONGITUDE: -73.628,,,C,A,G,13_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.633,1996,,7.831,7.435,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 12/460/20VD | LATITUDE: -47.809 | LONGITUDE: -73.534,,,C,A,G,12_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.703,1996,,7.863,7.583,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 11/460/20VD | LATITUDE: -47.885 | LONGITUDE: -73.745,,,C,A,G,11_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.57,1996,,7.654,7.514,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 10/460/20VD | LATITUDE: -48.169 | LONGITUDE: -73.352,,,C,A,G,10_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.741,1996,,7.874,7.64,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 08/460/20VD | LATITUDE: -47.998 | LONGITUDE: -73.774,,,C,A,G,08_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.825,1996,,7.906,7.767,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 07/460/20VD | LATITUDE: -47.946 | LONGITUDE: -74.072,,,C,A,G,07_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.96,1996,,7.963,7.958,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 61/460/20VD | LATITUDE: -52.752 | LONGITUDE: -73.808,,,C,A,G,61_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.904,1996,,7.968,7.864,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 60/460/20VD | LATITUDE: -52.065 | LONGITUDE: -73.612,,,C,A,G,60_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.848,1996,,7.883,7.812,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 59/460/20VD | LATITUDE: -52.172 | LONGITUDE: -73.362,,,C,A,G,59_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.789,1996,,7.834,7.745,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 58A/460/20VD | LATITUDE: -52.117 | LONGITUDE: -73.247,,,C,A,G,58A_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.026,1996,,8.069,7.992,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 58/460/20VD | LATITUDE: -51.950 | LONGITUDE: -73.290,,,C,A,G,58_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,8.028,1996,,8.077,7.991,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 57/460/20VD | LATITUDE: -51.817 | LONGITUDE: -73.312,,,C,A,G,57_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.971,1996,,7.994,7.957,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 49/460/20VD | LATITUDE: -51.837 | LONGITUDE: -74.130,,,C,A,G,49_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.918,1996,,7.924,7.906,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 85/460/20VD | LATITUDE: -49.482 | LONGITUDE: -75.418,,,C,A,G,85_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.916,1996,,7.921,7.911,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 84/460/20VD | LATITUDE: -49.623 | LONGITUDE: -75.300,,,C,A,G,84_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.904,1996,,7.911,7.896,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 83/460/20VD | LATITUDE: -49.813 | LONGITUDE: -75.160,,,C,A,G,83_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.905,1996,,7.909,7.9,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 82/460/20VD | LATITUDE: -49.950 | LONGITUDE: -75.430,,,C,A,G,82_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.911,1996,,7.933,7.897,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 81/460/20VD | LATITUDE: -49.953 | LONGITUDE: -75.228,,,C,A,G,81_460_20VD,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,152.0,Chile,1996.0,7.92,1996,,7.99,7.782,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: 80/460/20VD | LATITUDE: -49.952 | LONGITUDE: -74.967,,,C,A,G,80_460_20VD,PH
