Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Tariff regime (status)],[Type of product],[Type of speed],[Units]
17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),152.0,Chile,2018.0,24.1563922462271,2018.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),152.0,Chile,2019.0,23.7655492148587,2019.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),152.0,Chile,2020.0,22.0814748059088,2020.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),152.0,Chile,2021.0,25.9363837806108,2021.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2000.0,74.6873802464656,2000.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2001.0,74.5020006712901,2001.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2002.0,75.0581658500947,2002.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2003.0,77.0387222207222,2003.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2004.0,84.841628959276,2004.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2005.0,95.4405554362606,2005.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2006.0,110.195874951356,2006.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2007.0,110.915823491971,2007.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2008.0,92.7946906239465,2008.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2009.0,64.1261224459297,2009.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2010.0,79.9879216055672,2010.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2011.0,88.7163323321052,2011.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2012.0,88.3405617550399,2012.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2013.0,81.7164581246913,2013.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2014.0,77.9216420629581,2014.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2015.0,76.217514978607,2015.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2016.0,74.9454944751711,2016.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2017.0,74.9706979501682,2017.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2018.0,78.1103937496488,2018.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2019.0,73.5358976954888,2019.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2020.0,61.8235894927928,2020.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.2,GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152.0,Chile,2021.0,63.3278495267269,2021.0,,,,,IMF,,,,,,,C,A,G,,,,,PERCENT
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2000.0,9623720.0,2000.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2001.0,10381840.0,2001.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2002.0,10767024.0,2002.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2003.0,11630770.0,2003.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2004.0,13866370.0,2004.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2005.0,17098000.0,2005.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2006.0,21529000.0,2006.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2007.0,25208712.2781996,2007.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2008.0,24312909.0,2008.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2009.0,19863617.8547577,2009.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2010.0,25657882.4645164,2010.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2011.0,29552923.2287251,2011.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2012.0,30890904.873645,2012.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2013.0,31080900.0,2013.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2014.0,33075838.1603448,2014.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2015.0,36391219.5102086,2015.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2016.0,38351236.46837,2016.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2017.0,41301222.665,2017.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2018.0,45716799.9090465,2018.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2019.0,46520461.9444861,2019.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2020.0,44140760.4931109,2020.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",152.0,Chile,2021.0,62363994.804266,2021.0,,,,,IMF,,,,,,,C,A,G,,,,,CUR_LCU_M
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,6.0,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,6.0,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,6.0,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,5.94319,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,6.04635,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,5.99872,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2005.0,5.92193,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,6.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,6.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,6.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,6.0,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,5.94387,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,6.2138,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2010.0,5.97231,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,6.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,6.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,6.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,5.97545,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,5.96897,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,5.87512,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2015.0,6.0,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,6.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,6.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,6.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,5.87512,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,5.96897,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,6.0,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2016.0,5.97545,2016.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,6.0,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,5.96936,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,6.0,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,5.96077,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,5.86059,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,6.0,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2017.0,6.0,2017.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,6.0,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,6.0,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,5.86059,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,6.0,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,5.96077,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,6.0,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2018.0,5.96936,2018.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,5.9872,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,6.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,5.9834,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,6.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,6.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,6.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2019.0,6.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2020.0,6.0,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2020.0,6.0,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",152.0,Chile,2020.0,5.97676,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
