Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),76.0,Brazil,2018.0,33.68,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),76.0,Brazil,2019.0,31.99,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),76.0,Brazil,2020.0,33.97,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),76.0,Brazil,2021.0,35.8,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),76.0,Brazil,2017.0,284851.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),76.0,Brazil,2018.0,305729.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),76.0,Brazil,2019.0,300873.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),76.0,Brazil,2020.0,328453.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),76.0,Brazil,2021.0,353959.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),76.0,Brazil,2017.0,867939.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),76.0,Brazil,2018.0,907851.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),76.0,Brazil,2019.0,940532.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),76.0,Brazil,2020.0,966854.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),76.0,Brazil,2021.0,988846.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2006.0,8.096999999999998,2006,,8.24,7.95,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brazil1 | LATITUDE: -24.026 | LONGITUDE: -46.355,,,C,A,G,BRAZIL1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2006.0,8.115,2006,,8.24,7.95,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brasil | LATITUDE: -24.024 | LONGITUDE: -46.35,,,C,A,G,BRASIL1_06,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2013.0,8.16,2013,,8.21,8.11,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brazil2 | LATITUDE: 1.010 | LONGITUDE: -28.192,,,C,A,G,BRAZIL2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2013.0,8.16,2013,,8.21,8.11,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brasil | LATITUDE: 0.024 | LONGITUDE: -31.67,,,C,A,G,BRASIL2_13,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2015.0,8.041,2015,,8.35,7.92,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brasil | LATITUDE: -23.135 | LONGITUDE: -44.36,,,C,A,G,BRASIL3_15,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2015.0,8.037,2015,,8.35,7.92,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brazil 3 | LATITUDE: -23.165 | LONGITUDE: -44.381,,,C,A,G,BRAZIL3,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2017.0,8.035999999999998,2017,,8.298,7.848,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brazil 4 | LATITUDE: -1.804 | LONGITUDE: -43.305,,,C,A,G,BRAZIL4,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2017.0,8.038999999999998,2017,,8.142,7.938,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: Brasil | LATITUDE: -1.804 | LONGITUDE: -43.31,,,C,A,G,BRASIL4_17,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2017.0,7.635,2017,,8.466,7.382,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2017.0,7.724,2017,,8.09,7.454,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.0,2018,,8.023,7.971,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 3 | LATITUDE: -9.037 | LONGITUDE: -35.190,,,C,A,G,MRG_3,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.045,2018,,8.096,8.017,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 2 | LATITUDE: -9.042 | LONGITUDE: -35.198,,,C,A,G,MRG_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.01,2018,,8.053,7.983,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 1 | LATITUDE: -9.013 | LONGITUDE: -35.206,,,C,A,G,MRG_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.021,2018,,8.063,7.977,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 4 | LATITUDE: -9.085 | LONGITUDE: -35.239,,,C,A,G,JPT_4,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.005,2018,,8.022,7.985,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 3 | LATITUDE: -9.097  | LONGITUDE: -35.239,,,C,A,G,JPT_3,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.031,2018,,8.063,7.965,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 2 | LATITUDE: -9.091 | LONGITUDE: -35.239,,,C,A,G,JPT_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,7.866,2018,,8.492,7.331,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,7.96,2018,,8.57,7.692,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,7.954,2018,,8.005,7.903,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 1 | LATITUDE: -9.065 | LONGITUDE: -35.230,,,C,A,G,JPT_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,8.0,2018,,8.069,7.952,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 4 | LATITUDE: -9.030 | LONGITUDE: -35.193,,,C,A,G,MRG_4,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2018.0,7.985,2018,,8.014,7.95,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 5 | LATITUDE: -9.047 | LONGITUDE: -35.216,,,C,A,G,MRG_5,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.047,2019,,8.078,8.023,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 4 | LATITUDE: -9.085 | LONGITUDE: -35.239,,,C,A,G,JPT_4,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.017,2019,,8.044,7.976,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 1 | LATITUDE: -9.013 | LONGITUDE: -35.206,,,C,A,G,MRG_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.057,2019,,8.09,8.016,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 2 | LATITUDE: -9.042 | LONGITUDE: -35.198,,,C,A,G,MRG_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.154,2019,,9.266,7.648,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.003,2019,,8.047,7.963,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 5 | LATITUDE: -9.047 | LONGITUDE: -35.216,,,C,A,G,MRG_5,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.155,2019,,8.829,7.628,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.043,2019,,8.122,7.994,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 4 | LATITUDE: -9.030 | LONGITUDE: -35.193,,,C,A,G,MRG_4,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.019,2019,,8.039,7.99,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: MRG 3 | LATITUDE: -9.037 | LONGITUDE: -35.190,,,C,A,G,MRG_3,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,7.991,2019,,8.071,7.84,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 1 | LATITUDE: -9.065 | LONGITUDE: -35.230,,,C,A,G,JPT_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.031,2019,,8.082,7.903,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 2 | LATITUDE: -9.091 | LONGITUDE: -35.239,,,C,A,G,JPT_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2019.0,8.021,2019,,8.043,7.997,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: JPT 3 | LATITUDE: -9.097  | LONGITUDE: -35.239,,,C,A,G,JPT_3,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2020.0,8.079,2020,,8.657,7.431,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2020.0,8.161,2020,,8.639,7.383,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2021.0,7.595,2021,,8.16,5.696,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2021.0,7.526,2021,,8.061,5.905,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2022.0,7.937,2022,,8.129,7.701,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 2 | LATITUDE: -32.150 | LONGITUDE: -52.100,,,C,A,G,BROA_2,PH
14.0,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76.0,Brazil,2022.0,7.89,2022,,8.166,7.394,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,,Mooring Name: # BrOA 1 | LATITUDE: -32.025 | LONGITUDE: -52.108,,,C,A,G,BROA_1,PH
14.0,14.4,14.4.1,ER_H2O_FWTL,Proportion of fish stocks within biologically sustainable levels (not overexploited) (%),76.0,Brazil,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
