Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Location],[Nature],[Reporting Type],[Type of renewable technology],[Units]
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2005.0,92,2005.0,,>95,82.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2005.0,62,2005.0,,80,42.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2005.0,>95,2005.0,,>95,91.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2006.0,92,2006.0,,>95,82.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2006.0,64,2006.0,,81,44.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2006.0,>95,2006.0,,>95,91.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2007.0,93,2007.0,,>95,83.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2007.0,>95,2007.0,,>95,91.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2007.0,65,2007.0,,82,45.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2008.0,66,2008.0,,84,47.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2008.0,>95,2008.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2008.0,93,2008.0,,>95,84.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2009.0,94,2009.0,,>95,84.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2009.0,68,2009.0,,85,48.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2009.0,>95,2009.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2010.0,94,2010.0,,>95,85.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2010.0,>95,2010.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2010.0,70,2010.0,,86,51.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2011.0,94,2011.0,,>95,86.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2011.0,71,2011.0,,86,52.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2011.0,>95,2011.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2012.0,95,2012.0,,>95,86.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2012.0,73,2012.0,,88,53.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2012.0,>95,2012.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2013.0,74,2013.0,,89,55.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2013.0,>95,2013.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2013.0,95,2013.0,,>95,87.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2014.0,>95,2014.0,,>95,87.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2014.0,>95,2014.0,,>95,93.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2014.0,75,2014.0,,90,56.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2015.0,>95,2015.0,,>95,87.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2015.0,76,2015.0,,91,57.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2015.0,>95,2015.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2016.0,>95,2016.0,,>95,88.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2016.0,78,2016.0,,92,57.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2016.0,>95,2016.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2017.0,78,2017.0,,93,58.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2017.0,>95,2017.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2017.0,>95,2017.0,,>95,88.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2018.0,>95,2018.0,,>95,88.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2018.0,79,2018.0,,94,57.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2018.0,>95,2018.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2019.0,>95,2019.0,,>95,88.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2019.0,80,2019.0,,95,57.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2019.0,>95,2019.0,,>95,92.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2020.0,>95,2020.0,,>95,88.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2020.0,81,2020.0,,>95,56.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2020.0,>95,2020.0,,>95,91.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2021.0,>95,2021.0,,>95,87.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2021.0,82,2021.0,,>95,55.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),76.0,Brazil,2021.0,>95,2021.0,,>95,90.0,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2000.0,94.4,2000.0,,,,,World Bank,,,ALLAREA,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2000.0,74.6,2000.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2000.0,99.0,2000.0,,,,,World Bank,,,URBAN,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2001.0,99.2,2001.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2001.0,81.9,2001.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2001.0,96.0,2001.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2002.0,96.7,2002.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2002.0,84.1,2002.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2002.0,99.4,2002.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2003.0,99.5,2003.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2003.0,97.0,2003.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2003.0,85.3,2003.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2004.0,99.6,2004.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2004.0,96.8,2004.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2004.0,83.5,2004.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2005.0,99.6,2005.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2005.0,97.1,2005.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2005.0,84.8,2005.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2006.0,87.2,2006.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2006.0,97.6,2006.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2006.0,99.7,2006.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2007.0,99.8,2007.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2007.0,98.1,2007.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2007.0,89.8,2007.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2008.0,98.5,2008.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2008.0,99.8,2008.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2008.0,91.9,2008.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2009.0,93.6,2009.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2009.0,99.9,2009.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2009.0,98.9,2009.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2010.0,98.6,2010.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2010.0,99.8,2010.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2010.0,92.1,2010.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2011.0,99.3,2011.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2011.0,96.2,2011.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2011.0,99.9,2011.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2012.0,99.5,2012.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2012.0,97.2,2012.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2012.0,99.9,2012.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2013.0,99.9,2013.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2013.0,99.6,2013.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2013.0,97.5,2013.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2014.0,97.9,2014.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2014.0,99.7,2014.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2014.0,99.9,2014.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2015.0,100.0,2015.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2015.0,99.7,2015.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2015.0,98.2,2015.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2016.0,98.5,2016.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2016.0,99.7,2016.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2016.0,99.9,2016.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2017.0,99.9,2017.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",76.0,Brazil,2017.0,99.8,2017.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
