Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Disability status],[Education level],[Freq],[Grounds of discrimination],[Illicit Financial Flows],[Location],[Name of international institution],[Nature],[Observation Status],[Parliamentary committees],[Population Group],[Quantile],[Reporting Type],[Service Attribute],[Sex],[Type of occupation],[Units]
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2003.0,52.15,2003,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2003.0,27.96,2003,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2004.0,26.2,2004,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2004.0,4.1,2004,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2004.0,48.78,2004,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2005.0,47.33,2005,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2005.0,4.11,2005,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2005.0,25.48,2005,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2006.0,26.04,2006,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2006.0,48.35,2006,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2006.0,4.21,2006,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2007.0,3.91,2007,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2007.0,46.63,2007,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2007.0,25.02,2007,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2008.0,26.02,2008,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2008.0,4.13,2008,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2008.0,48.43,2008,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2009.0,49.13,2009,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2009.0,4.33,2009,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2009.0,26.46,2009,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2010.0,26.63,2010,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2010.0,4.49,2010,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2010.0,49.35,2010,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2011.0,48.78,2011,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2011.0,4.49,2011,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2011.0,26.36,2011,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2012.0,28.2,2012,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2012.0,4.66,2012,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2012.0,52.36,2012,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2013.0,52.31,2013,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2013.0,28.18,2013,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2013.0,4.66,2013,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2014.0,4.68,2014,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2014.0,29.36,2014,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2014.0,54.68,2014,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2015.0,52.93,2015,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2015.0,28.36,2015,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2015.0,4.43,2015,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2016.0,4.42,2016,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2016.0,29.59,2016,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2016.0,55.47,2016,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2017.0,57.28,2017,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2017.0,30.59,2017,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2017.0,4.65,2017,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2018.0,4.23,2018,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2018.0,26.64,2018,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2018.0,49.67,2018,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2019.0,38.67,2019,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2019.0,20.81,2019,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2019.0,3.47,2019,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2020.0,3.53,2020,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,FEMALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2020.0,22.38,2020,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,BOTHSEX,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRC,"Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)",76.0,Brazil,2020.0,41.78,2020,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,"ICD10 X85-Y09, Y87.1",,,,,,,,,,C,,,,,G,,MALE,,PER_100000_POP
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1990.0,29301.0,1990,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1990.0,26931.0,1990,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1990.0,2371.0,1990,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1991.0,2501.0,1991,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1991.0,28148.0,1991,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1991.0,25648.0,1991,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1992.0,2196.0,1992,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1992.0,23771.0,1992,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1992.0,25967.0,1992,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1993.0,2404.0,1993,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1993.0,28013.0,1993,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1993.0,25608.0,1993,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1994.0,29851.0,1994,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1994.0,2603.0,1994,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1994.0,27249.0,1994,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1995.0,3049.0,1995,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1995.0,34000.0,1995,,,,,Data based on an a statistical modification of an original value from the World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1995.0,30951.0,1995,,,,,World Health Organization Mortality Database,,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1996.0,35171.0,1996,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,,,,,,,,,,,C,,,,,G,,MALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1996.0,3682.0,1996,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1996.0,38894.0,1996,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1997.0,40507.0,1997,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,,,,,,,,,,,C,,,,,G,,BOTHSEX,,NUMBER
16.0,16.1,16.1.1,VC_IHR_PSRCN,"Number of victims of intentional homicide, by sex (number)",76.0,Brazil,1997.0,3587.0,1997,,,,,"Dissemination of Information by the SUS Department of Informatics, Brazil",,,,,,,,,,,,C,,,,,G,,FEMALE,,NUMBER
