Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cities],[Custom Breakdown],[Freq],[Hazard type],[Level_of_government],[Location],[Nature],[Reporting Type],[Sex],[Type of facilities],[Units]
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,19.3,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_MOQUEGUA,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,16.2,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_TRUJILLO,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,15.5,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_IQUITOS,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,15.3,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_HUACHO,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,14.1,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_JULIACA,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,13.5,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_HUANCAYO,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,55.7,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CUSCO,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,34.2,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_LIMA,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,29.3,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CAJAMARCA,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,26.4,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_JAEN,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),604.0,Peru,2020.0,17.9,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CHICLAYO,,,,,,E,G,,,PERCENT
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.6072,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_PIURA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.8474,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_JULIACA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,2.7455,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_AYACUCHO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.6121,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_AREQUIPA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.231,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CUSCO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.7585,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_HUANCAYO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,2.0058,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_IQUITOS,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,0.1032,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_LIMA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,0.3051,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_TRUJILLO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,2.9866,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_MOQUEGUA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,1.7339,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CAJAMARCA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2010.0,0.4904,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_CHICLAYO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,0.7455,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_TRUJILLO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,3.029,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_PIURA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,0.187,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_LIMA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,1.2017,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_JULIACA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,3.5331,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_IQUITOS,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,3.427,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_MOQUEGUA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,0.3381,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_HUANCAYO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,604.0,Peru,2020.0,3.5161,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,PE_AREQUIPA,,,,,,E,G,,,Ratio
