Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Education level],[Freq],[Location],[Nature],[Quantile],[Reporting Type],[Sex],[Type of skill],[Units]
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,32.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,57.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,37.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,26.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,9.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,35.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,88.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,85.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,91.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,67.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,RURAL,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,72.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,68.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,87.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,37.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,72.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q2,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,66.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,78.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,76.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,89.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,_T,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,88.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,90.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,72.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q5,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,78.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q5,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,88.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,92.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,85.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,87.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,92.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,91.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,90.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,14.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q4,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,57.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,69.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q4,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,64.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,58.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q4,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,39.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,57.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,69.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,55.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,78.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,78.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,47.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,77.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,80.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,76.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,91.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,83.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",68.0,Bolivia (Plurinational State of),2000.0,73.0,2000,,,,,"ECLAC based on Encuesta de Hogares, Nacional, Nov.-Dic. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q3,G,FEMALE,,PERCENT
