Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Hazard type],[Location],[Nature],[Observation Status],[Quantile],[Reporting Type],[Sex],[Units]
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2008.0,8.46857,2008.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,MALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2008.0,20.71991,2008.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,RURAL,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2008.0,1.80452,2008.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,URBAN,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2008.0,8.3,2008.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,8.8,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,12.16384,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",<15Y,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,7.50353,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",15-64,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,1.62017,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",65+,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,8.92268,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,FEMALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,8.63741,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,MALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,22.92685,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,RURAL,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2009.0,1.51491,2009.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,URBAN,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,8.00089,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",<15Y,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,4.13721,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",15-64,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,1.81116,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",65+,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,5.20045,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,FEMALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,14.68858,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,RURAL,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,0.68494,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,URBAN,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,5.39822,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,MALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2011.0,5.3,2011.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,6.5,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,9.44386,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",<15Y,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,5.36777,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",15-64,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,1.60314,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",65+,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,6.52366,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,FEMALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,6.40928,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,MALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,18.26081,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,RURAL,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2012.0,0.73802,2012.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,URBAN,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,8.05089,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",<15Y,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,4.11014,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",15-64,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,2.0836,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",65+,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,5.22436,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,FEMALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,5.11956,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,MALE,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,14.85895,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,RURAL,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,0.54889,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,URBAN,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2013.0,5.2,2013.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2014.0,4.3,2014.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Based on data from EH. Estimated from unit-record income data. ",ALLAGE,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2014.0,6.65884,2014.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",<15Y,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2014.0,3.40846,2014.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",15-64,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2014.0,0.65454,2014.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",65+,,ALLAREA,G,,,G,BOTHSEX,PERCENT
1.0,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),68.0,Bolivia (Plurinational State of),2014.0,4.15153,2014.0,,,,2017.0,"Poverty and Inequality Portal, World Bank",,"Accessed March 21, 2023. Survey name: EH. Uses an income aggregate.",ALLAGE,,ALLAREA,G,,,G,FEMALE,PERCENT
