Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Severity of price levels],[Sex],[Type of product],[Units]
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2014.0,15.6,2013-2015,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2013-2015.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2015.0,14.3,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2016.0,13.1,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2017.0,12.5,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2018.0,12.1,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2019.0,11.9,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020. Estimates are based on projected values.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),68.0,Bolivia (Plurinational State of),2020.0,13.9,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021. Estimates are based on projected values.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2015.0,,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2016.0,,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2017.0,,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2018.0,,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2019.0,,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,ALLAGE,,,,Q,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),68.0,Bolivia (Plurinational State of),2020.0,,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,Missing value â€“ suppressed,15+,,,,Q,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourished people (millions),68.0,Bolivia (Plurinational State of),2001.0,2.4,2000-2002,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2000-2002.,,,,E,A,G,,,,NUM_M
2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourished people (millions),68.0,Bolivia (Plurinational State of),2002.0,2.4,2001-2003,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2001-2003.,,,,E,A,G,,,,NUM_M
2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourished people (millions),68.0,Bolivia (Plurinational State of),2003.0,2.5,2002-2004,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2002-2004.,,,,E,A,G,,,,NUM_M
2.0,2.1,2.1.1,SN_ITK_DEFCN,Number of undernourished people (millions),68.0,Bolivia (Plurinational State of),2004.0,2.5,2003-2005,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2003-2005.,,,,E,A,G,,,,NUM_M
