Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[IHR Capacity],[Location],[Name of non-communicable disease],[Nature],[Observation Status],[Reporting Type],[Sex],[Substance use disorders],[Type of occupation],[Units]
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2003.0,251.1296,2003,,307.91639,207.00231,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2004.0,235.55935,2004,,290.27486,192.89106,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2005.0,230.08482,2005,,287.34404,187.97205,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2006.0,218.42091,2006,,274.5426,177.7608,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2007.0,219.69738,2007,,277.98118,177.22066,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2008.0,210.80016,2008,,268.98683,169.178,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2009.0,186.80927,2009,,240.88631,148.76702,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2010.0,184.08718,2010,,239.21797,145.93214,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2011.0,178.09174,2011,,233.20582,140.57459,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2012.0,178.80796,2012,,236.69083,139.47507,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2013.0,174.57707,2013,,235.44235,134.38825,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2014.0,163.33307,2014,,223.55971,123.72286,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2015.0,164.83746,2015,,230.58457,123.73109,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2016.0,160.83799,2016,,228.94522,119.54811,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2017.0,164.05679,2017,,236.39597,120.56549,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2018.0,171.43248,2018,,249.06595,124.43411,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2019.0,175.75274,2019,,258.59718,126.48926,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,68.0,Bolivia (Plurinational State of),2020.0,160.9074,2020,,272.01569,103.24303,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2000.0,14167,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2000.0,7802,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2000.0,6365,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2001.0,6008,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2001.0,7406,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2001.0,13414,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2002.0,12730,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2002.0,7043,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2002.0,5687,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2003.0,6718,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2003.0,12123,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2003.0,5405,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2004.0,11544,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2004.0,6404,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2004.0,5140,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2005.0,4886,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2005.0,6116,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2005.0,11002,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2006.0,10564,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2006.0,5877,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2006.0,4687,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2007.0,5633,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2007.0,4485,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2007.0,10118,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2008.0,5357,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2008.0,9613,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2008.0,4256,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2009.0,5093,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2009.0,4039,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2009.0,9132,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2010.0,3833,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2010.0,8676,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2010.0,4843,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2011.0,4607,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2011.0,8249,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2011.0,3642,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2012.0,3453,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2012.0,7826,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2012.0,4373,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2013.0,4150,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2013.0,7427,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2013.0,3277,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2014.0,3109,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2014.0,7054,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2014.0,3945,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2015.0,3758,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2015.0,6714,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2015.0,2956,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2016.0,2826,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2016.0,6421,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2016.0,3595,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2017.0,3449,2017,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2017.0,6156,2017,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2017.0,2707,2017,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2018.0,2595,2018,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),68.0,Bolivia (Plurinational State of),2018.0,5908,2018,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
