Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cities],[Custom Breakdown],[Freq],[Hazard type],[Level_of_government],[Location],[Nature],[Reporting Type],[Sex],[Type of facilities],[Units]
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),218.0,Ecuador,2020.0,55.6,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_LOJA,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),218.0,Ecuador,2020.0,41.9,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_TULCAN,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),218.0,Ecuador,2020.0,36.6,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_ESMERALDAS,,,,,,E,G,,,PERCENT
11.0,11.2,11.2.1,SP_TRN_PUBL,Proportion of population that has convenient access to public transport (%),218.0,Ecuador,2020.0,42.6,2020,,,,,UN-Habitat Urban Indicators Database,,"Only public transport stops which are mapped are included in the analysis which may include both formal and informal stops. Many cities have an informal network which is not fully mapped and may thus record higher levels of access to public transport than reported here; Data on public transport stops is sourced from city maps, OSM, GTFS, UITP, Google, and point mapping in some cities; Data used to estimate population with access to public transport is based on grid level population disaggregation directly from city/country data, HRSL (Facebook and CIESIN), WorldPop or GHS-Pop; City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_RIOBAMBA,,,,,,E,G,,,PERCENT
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,1.0695,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_RIOBAMBA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,0.3398,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_QUITO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,2.2568,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_QUEVEDO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,1.2954,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_SANTO_DOMINGO_LOS_COLORADOS,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,2.0976,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_DURAN,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,0.8989,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_LOJA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,3.3677,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_MACHALA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,2.1613,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_MILAGRO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,0.8247,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_GUAYAQUIL,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2010.0,0.5279,2000 - 2010,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_CUENCA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,1.5661,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_MILAGRO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,2.4458,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_MACHALA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.0376,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_CUENCA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.7911,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_LOJA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.1927,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_GUAYAQUIL,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,5.5938,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_SANTO_DOMINGO_LOS_COLORADOS,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.5816,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_QUITO,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.2368,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_RIOBAMBA,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.512,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_DURAN,,,,,,E,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,218.0,Ecuador,2020.0,0.3148,2010 - 2020,,,,,UN-Habitat Urban Indicators Database,,"City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition. As a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundaries.  Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,EC_QUEVEDO,,,,,,E,G,,,Ratio
11.0,11.4,11.4.1,GB_XPD_CULNAT_PB,"Total expenditure per capita spent on cultural and natural heritage, public (PPP, constant 2017 United States dollars)",218.0,Ecuador,2019.0,17.67347,2019,,,,2017.0,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Partial data; Includes cultural heritage only,,,,,,LOCAL,,C,G,,,CON_PPP_USD
11.0,11.4,11.4.1,GB_XPD_CULNAT_PB,"Total expenditure per capita spent on cultural and natural heritage, public (PPP, constant 2017 United States dollars)",218.0,Ecuador,2019.0,24.92234,2019,,,,2017.0,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Partial data; Does not include regional government;Includes only national expenditure on natural heritage;Includes only direct expenditure,,,,,,_T,,C,G,,,CON_PPP_USD
11.0,11.4,11.4.1,GB_XPD_CULNAT_PB,"Total expenditure per capita spent on cultural and natural heritage, public (PPP, constant 2017 United States dollars)",218.0,Ecuador,2019.0,7.24887,2019,,,,2017.0,UNESCO Institute for Statistics.  Data extracted on 24 February 2023.,,Partial data; Includes cultural heritage only;Includes only direct expenditure,,,,,,NAT,,C,G,,,CON_PPP_USD
