Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Frequency of Chlorophyll-a concentration],[Level/Status],[Nature],[Observation Status],[Reporting Type],[Sampling Stations],[Units]
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2020.0,5.01101,2020,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2021.0,1.52389,2021,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2021.0,3.16999,2021,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2021.0,0.10118,2021,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2022.0,6.75137,2022,,,,,World Environment Situation Room,,,High,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2022.0,1.27306,2022,,,,,World Environment Situation Room,,,Extreme,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_CHLANM,"Chlorophyll-a anomaly, remote sensing (%)",218.0,Ecuador,2022.0,6.59147,2022,,,,,World Environment Situation Room,,,Moderate,,E,D,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),218.0,Ecuador,2016.0,891574.34351,2016,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),218.0,Ecuador,2017.0,904247.62487,2017,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALITSQ,Beach litter per square kilometer (Number),218.0,Ecuador,2018.0,740643.9129,2018,,,,,"Plastic Pollution (MLW, MDMAP, ICC)",,,,,E,A,G,,NUMBER
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),218.0,Ecuador,2017.0,99.29,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),218.0,Ecuador,2018.0,99.08,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),218.0,Ecuador,2019.0,98.81,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),218.0,Ecuador,2020.0,99.52,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BP,Beach litter originating from national land-based sources that ends in the beach (%),218.0,Ecuador,2021.0,99.85,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),218.0,Ecuador,2017.0,27519.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),218.0,Ecuador,2018.0,28725.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),218.0,Ecuador,2019.0,29678.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),218.0,Ecuador,2020.0,30727.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_BV,Beach litter originating from national land-based sources that ends in the beach (Tonnes),218.0,Ecuador,2021.0,31530.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),218.0,Ecuador,2017.0,0.71,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),218.0,Ecuador,2018.0,0.92,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),218.0,Ecuador,2019.0,1.19,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),218.0,Ecuador,2020.0,0.49,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OP,Beach litter originating from national land-based sources that ends in the ocean (%),218.0,Ecuador,2021.0,0.16,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,PERCENT
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),218.0,Ecuador,2017.0,198.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),218.0,Ecuador,2018.0,267.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),218.0,Ecuador,2019.0,357.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),218.0,Ecuador,2020.0,150.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_OV,Beach litter originating from national land-based sources that ends in the ocean (Tonnes),218.0,Ecuador,2021.0,49.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),218.0,Ecuador,2017.0,27717.0,2010-2017,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),218.0,Ecuador,2018.0,28992.0,2010-2018,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),218.0,Ecuador,2019.0,30036.0,2010-2019,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),218.0,Ecuador,2020.0,30876.0,2010-2020,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.1,14.1.1,EN_MAR_BEALIT_EXP,Exported beach litter originating from national land-based sources (Tonnes),218.0,Ecuador,2021.0,31578.0,2010-2021,,,,,Global Model for Monitoring Marine Litter,,,,,M,,G,,TONNES
14.0,14.4,14.4.1,ER_H2O_FWTL,Proportion of fish stocks within biologically sustainable levels (not overexploited) (%),218.0,Ecuador,2018.0,,2018,,,,,,,NaN = A figure was not provided,,,,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2000.0,52.81094,2000,,52.81094,52.81094,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2001.0,53.91489,2001,,53.91489,53.91489,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2002.0,57.91481,2002,,57.91481,57.91481,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2003.0,57.91481,2003,,57.91481,57.91481,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2004.0,60.6915,2004,,60.6915,60.6915,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2005.0,60.6915,2005,,60.6915,60.6915,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2006.0,60.6915,2006,,60.6915,60.6915,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2007.0,60.92706,2007,,60.92706,60.92706,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2008.0,60.92706,2008,,60.92706,60.92706,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2009.0,60.92706,2009,,60.92706,60.92706,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2010.0,65.09373,2010,,65.09373,65.09373,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2011.0,65.09373,2011,,65.09373,65.09373,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2012.0,71.65057,2012,,71.65057,71.65057,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2013.0,71.65057,2013,,71.65057,71.65057,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2014.0,71.65057,2014,,71.65057,71.65057,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2015.0,71.65405,2015,,71.65405,71.65405,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2016.0,71.82079,2016,,71.82079,71.82079,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2017.0,72.0273,2017,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2018.0,72.0273,2018,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2019.0,72.0273,2019,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2020.0,72.0273,2020,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2021.0,72.0273,2021,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.5,14.5.1,ER_MRN_MPA,Average proportion of Marine Key Biodiversity Areas (KBAs) covered by protected areas (%),218.0,Ecuador,2022.0,72.0273,2022,,72.0273,72.0273,,"BirdLife International, IUCN and UNEP-WCMC (2023). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,C,A,G,,PERCENT
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",218.0,Ecuador,2018.0,4.0,2018,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",218.0,Ecuador,2020.0,5.0,2020,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.6,14.6.1,ER_REG_UNFCIM,"Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",218.0,Ecuador,2022.0,5.0,2022,,,,,Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting,,Level of implementation: 1 lowest - 5 highest,,,C,A,G,,NUMBER
14.0,14.7,14.7.1,EN_SCP_FSHGDP,Sustainable fisheries as a proportion of GDP,218.0,Ecuador,2000.0,,2000,,,,,,,NaN = A figure was not provided,,,,O,G,,PERCENT
