Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Disability status],[Education level],[Freq],[Location],[Migratory status],[Nature],[Observation Status],[Quantile],[Reporting Type],[Sex],[Type of occupation],[Type of product],[Units]
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2010.0,1.82,2010,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2011.0,6.11,2011,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2012.0,3.96,2012,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2013.0,3.35,2013,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2014.0,2.26,2014,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2015.0,-1.37,2015,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2016.0,-2.69,2016,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2017.0,0.79,2017,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2018.0,-0.61,2018,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2019.0,-1.88,2019,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2020.0,-9.07,2020,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.1,8.1.1,NY_GDP_PCAP,Annual growth rate of real GDP per capita (%),218.0,Ecuador,2021.0,3.01,2021,,,,2015.0,"United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)",,,,,,,,,,CA,A,,G,,,,PERCENT
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2004.0,8.18724449435467,2004,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2005.0,8.0586522774833,2005,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2006.0,13.6112637857638,2006,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2007.0,34.8291805319754,2007,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2008.0,34.1342804215967,2008,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2009.0,43.2072094315166,2009,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2010.0,44.6673777641079,2010,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2011.0,26.2135294342379,2011,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2012.0,27.5332053883585,2012,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2013.0,29.0802381459253,2013,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2014.0,32.2070317027865,2014,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2015.0,33.6057704890209,2015,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2016.0,34.0137095918151,2016,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2017.0,33.555763275109,2017,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2018.0,34.9304733123864,2018,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2019.0,36.8393391594213,2019,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2020.0,36.8141663659968,2020,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",218.0,Ecuador,2021.0,37.6018767934096,2021,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,40.60033,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,25+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,40.46427,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,MALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,36.7355,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,41.18916,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_GE2,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,23.37252,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_0_1,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,22.75388,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,B40,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,26.11969,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15-24,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,33.15992,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,FEMALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2011.0,46.04317,2011,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,R60,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,51.30964,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_GE2,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,46.21243,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,51.86861,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,MALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,50.85894,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,25+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,56.31592,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,R60,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,40.82298,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,FEMALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,33.50381,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15-24,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,31.04022,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,B40,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2014.0,29.87634,2014,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_0_1,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,51.24602,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,55.0055,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_GE2,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,35.00423,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15-24,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,42.60634,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,FEMALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,40.6513,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_0_1,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,33.39508,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,B40,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,57.27709,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,25+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,60.23606,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,MALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2017.0,63.13231,2017,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,R60,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,70.58704,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,MALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,67.873,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,25+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,59.14971,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,B40,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,60.21261,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_0_1,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,67.50942,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,R60,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,57.94524,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,FEMALE,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,54.54113,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15-24,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,66.70727,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,AGG_GE2,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.2,FB_BNK_ACCSS,"Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider, by sex (% of adults aged 15 years and older)",218.0,Ecuador,2021.0,64.17671,2021,,,,,"The World Bank (2021), Global Findex Database (https://www.worldbank.org/en/publication/globalfindex)",,,,15+,,_T,,ALLAREA,,G,,_T,G,BOTHSEX,,,PERCENT
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2004.0,10.4442686522579,2004,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2005.0,10.5573753326493,2005,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2006.0,11.0010291933075,2006,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2007.0,11.8576213673511,2007,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2008.0,11.9469981475589,2008,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2009.0,11.9202518363064,2009,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2010.0,12.2680730450729,2010,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2011.0,12.6528507875218,2011,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2012.0,12.909952341531,2012,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2013.0,11.9550074473891,2013,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2014.0,11.5735693074271,2014,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2015.0,11.5120414301329,2015,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2016.0,10.9551532768837,2016,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2017.0,9.68002687787532,2017,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
8.0,8.10,8.10.1,FB_CBK_BRCH,"Number of commercial bank branches per 100,000 adults",218.0,Ecuador,2018.0,9.49100404087427,2018,,,,,IMF,,,,15+,,,,,,C,A,,G,,,,PER_100000_POP
