Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Location],[Nature],[Reporting Type],[Type of renewable technology],[Units]
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2006.0,59,2006.0,,71,46,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2006.0,9,2006.0,,18,<5,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2007.0,61,2007.0,,73,48,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2007.0,10,2007.0,,19,<5,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2007.0,80,2007.0,,88,69,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2008.0,63,2008.0,,75,50,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2008.0,11,2008.0,,20,<5,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2008.0,81,2008.0,,90,71,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2009.0,64,2009.0,,76,52,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2009.0,12,2009.0,,22,5,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2009.0,83,2009.0,,91,73,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2010.0,14,2010.0,,24,6,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2010.0,84,2010.0,,92,74,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2010.0,66,2010.0,,78,53,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2011.0,68,2011.0,,79,55,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2011.0,15,2011.0,,26,7,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2011.0,86,2011.0,,93,76,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2012.0,70,2012.0,,81,57,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2012.0,17,2012.0,,28,9,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2012.0,87,2012.0,,94,77,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2013.0,19,2013.0,,31,10,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2013.0,88,2013.0,,95,79,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2013.0,71,2013.0,,82,59,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2014.0,74,2014.0,,84,61,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2014.0,22,2014.0,,34,12,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2014.0,90,2014.0,,>95,81,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2015.0,24,2015.0,,37,14,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2015.0,91,2015.0,,>95,82,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2015.0,75,2015.0,,85,63,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2016.0,77,2016.0,,87,65,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2016.0,92,2016.0,,>95,84,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2016.0,27,2016.0,,40,16,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2017.0,79,2017.0,,88,67,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2017.0,31,2017.0,,45,18,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2017.0,93,2017.0,,>95,85,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2018.0,81,2018.0,,90,68,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2018.0,34,2018.0,,49,20,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2018.0,94,2018.0,,>95,86,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2019.0,38,2019.0,,54,22,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2019.0,82,2019.0,,91,70,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2019.0,95,2019.0,,>95,87,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2020.0,41,2020.0,,60,24,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2020.0,>95,2020.0,,>95,88,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2020.0,84,2020.0,,92,72,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2021.0,86,2021.0,,94,74,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,ALLAREA,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2021.0,45,2021.0,,66,25,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,RURAL,E,G,,PERCENT
7.0,7.1,7.1.2,EG_EGY_CLEAN,Proportion of population with primary reliance on clean fuels and technology (%),604.0,Peru,2021.0,>95,2021.0,,>95,89,,"Global Health Observatory (GHO), World Health Organisation (WHO).",,,URBAN,E,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2000.0,11.1,2000.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2000.0,95.2,2000.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2000.0,72.5,2000.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2001.0,72.1,2001.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2001.0,92.4,2001.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2001.0,16.1,2001.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2002.0,74.4,2002.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2002.0,19.5,2002.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2002.0,93.8,2002.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2003.0,74.4,2003.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2003.0,93.8,2003.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2003.0,18.5,2003.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2004.0,20.9,2004.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2004.0,94.3,2004.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2004.0,75.7,2004.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2005.0,77.2,2005.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2005.0,94.7,2005.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2005.0,24.6,2005.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2006.0,80.2,2006.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2006.0,31.1,2006.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2006.0,96.2,2006.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2007.0,95.8,2007.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2007.0,82.0,2007.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2007.0,38.7,2007.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2008.0,45.4,2008.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2008.0,84.7,2008.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2008.0,97.0,2008.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2009.0,51.0,2009.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2009.0,97.5,2009.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2009.0,86.4,2009.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2010.0,55.6,2010.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2010.0,88.1,2010.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2010.0,98.1,2010.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2011.0,98.4,2011.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2011.0,89.7,2011.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2011.0,61.3,2011.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2012.0,66.2,2012.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2012.0,91.1,2012.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2012.0,98.6,2012.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2013.0,98.8,2013.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2013.0,92.1,2013.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2013.0,69.9,2013.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2014.0,72.8,2014.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2014.0,98.9,2014.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2014.0,92.9,2014.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2015.0,98.9,2015.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2015.0,93.9,2015.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2015.0,76.7,2015.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2016.0,98.9,2016.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2016.0,78.0,2016.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2016.0,94.2,2016.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2017.0,98.9,2017.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2017.0,94.8,2017.0,,,,,World Bank,,,ALLAREA,C,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2017.0,80.5,2017.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2018.0,81.8,2018.0,,,,,World Bank,,,RURAL,M,G,,PERCENT
7.0,7.1,7.1.1,EG_ACS_ELEC,"Proportion of population with access to electricity, by urban/rural (%)",604.0,Peru,2018.0,99.0,2018.0,,,,,World Bank,,,URBAN,C,G,,PERCENT
