Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[IHR Capacity],[Location],[Name of non-communicable disease],[Nature],[Observation Status],[Reporting Type],[Sex],[Substance use disorders],[Type of occupation],[Units]
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2014.0,90,2014,,,,,"Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2014. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2015 (in Spanish).",,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2015.0,91.6,2015,,,,,"Instituto Nacional de Estadística e Informática (INEI) [Perú]. Perú Encuesta Demográfica y de Salud Familiar - ENDES 2015. Nacional y Departamental. Lima, Perú: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2016 (in Spanish).",,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2016.0,92.4,2016,,,,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2017.0,93.6,2017,,,,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2018.0,93.7,2018,,,,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2019.0,94.4,2019,,,,,Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).,,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2020.0,95.7,2020,,,,,Encuesta Demografica y de Salud Familiar 2020,,,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),604.0,Peru,2021.0,94.9,2021,,,,,Instituo Nacional de Estadistica E Informatica [Peru]. 2021. Encuesta Demográfica y de Salud Familiar - ENDES 2021 Nacional Y Departamental.,,2022 Country Consultation: not reviewed.,,,,,,C,A,G,,,,PERCENT
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2000.0,113.27913,2000,,125.94429,100.84663,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2001.0,105.61232,2001,,113.94542,97.88647,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2002.0,102.22924,2002,,106.64418,98.02465,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2003.0,97.89015,2003,,101.33027,94.73316,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2004.0,101.33705,2004,,104.87117,97.99668,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2005.0,97.42443,2005,,100.6982,94.19089,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2006.0,90.47107,2006,,93.62056,87.41307,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2007.0,87.27179,2007,,90.3483,84.23608,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2008.0,83.65812,2008,,86.80368,80.84432,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2009.0,79.98779,2009,,82.97399,77.19413,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2010.0,76.37078,2010,,79.16254,73.68038,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2011.0,73.46337,2011,,76.31622,70.83206,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2012.0,71.58758,2012,,74.49597,68.91941,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2013.0,71.01602,2013,,73.81869,68.30054,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2014.0,65.30985,2014,,67.95733,62.75964,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2015.0,65.02677,2015,,67.70171,62.39746,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2016.0,61.72681,2016,,64.31888,59.23767,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2017.0,60.81682,2017,,63.30627,58.42882,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2018.0,62.55472,2018,,65.182,60.07768,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2019.0,71.99521,2019,,74.71988,69.35844,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,604.0,Peru,2020.0,68.53598,2020,,79.69471,58.75739,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2000.0,10246,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2000.0,8221,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2000.0,18467,2000,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2001.0,16881,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2001.0,7495,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2001.0,9386,2001,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2002.0,8611,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2002.0,6859,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2002.0,15470,2002,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2003.0,14365,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2003.0,6358,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2003.0,8007,2003,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2004.0,7543,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2004.0,5975,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2004.0,13518,2004,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2005.0,12838,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2005.0,5670,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2005.0,7168,2005,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2006.0,6805,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2006.0,5368,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2006.0,12173,2006,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2007.0,11483,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2007.0,5057,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2007.0,6426,2007,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2008.0,6034,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2008.0,4741,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2008.0,10775,2008,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2009.0,4457,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2009.0,5683,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2009.0,10140,2009,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2010.0,5368,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2010.0,4218,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2010.0,9586,2010,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2011.0,9080,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2011.0,4001,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2011.0,5079,2011,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2012.0,4813,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2012.0,3800,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2012.0,8613,2012,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2013.0,8161,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2013.0,3601,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2013.0,4560,2013,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2014.0,3436,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2014.0,7777,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2014.0,4341,2014,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2015.0,3293,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2015.0,4156,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2015.0,7449,2015,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2016.0,3180,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2016.0,7187,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2016.0,4007,2016,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2017.0,3905,2017,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),604.0,Peru,2017.0,7001,2017,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
