Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Education level],[Freq],[Location],[Nature],[Quantile],[Reporting Type],[Sex],[Type of skill],[Units]
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,80.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,87.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,88.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,77.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,93.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q4,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,83.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2000.0,67.0,2000,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,87.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,96.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q4,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,81.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,88.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,84.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,91.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,_T,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,70.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,39.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,53.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,_T,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,64.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,59.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,_T,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,66.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,56.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,66.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,47.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,52.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,21.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,61.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q4,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,30.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,40.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,75.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",862.0,Venezuela (Bolivarian Republic of),2001.0,84.0,2001,,,,,"ECLAC based on Encuesta de Hogares por Muestreo, Nacional, 2 sem. Data extracted on 24 February 2023.",,,,PRIMAR,,ALLAREA,C,Q2,G,BOTHSEX,,PERCENT
