Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
5.0,5.1,5.1.1,SG_LGL_GENEQMAR,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family",600.0,Paraguay,2020.0,81.82,2020,,,,,UN Women,,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ",,,G,,G,,PERCENT
5.0,5.1,5.1.1,SG_LGL_GENEQMAR,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family",600.0,Paraguay,2022.0,81.82,2022,,,,,UN Women,,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ",,,G,,G,,PERCENT
5.0,5.2,5.2.1,VC_VAW_MARR,"Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)",600.0,Paraguay,2018.0,4.9,2000-2018,,8.5,2.7,,"All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.",,,15+,,E,,G,FEMALE,PERCENT
5.0,5.2,5.2.1,VC_VAW_MARR,"Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)",600.0,Paraguay,2018.0,5.5,2000-2018,,9.5,3.1,,"All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.",,,15-49,,E,,G,FEMALE,PERCENT
5.0,5.3,5.3.1,SP_DYN_MRBF18,Proportion of women aged 20-24 years who were married or in a union before age 18 (%),600.0,Paraguay,2016.0,21.6,2016,,,,,MICS 2016,, ,20-24,,C,,G,FEMALE,PER_MARW_20T24Y
5.0,5.3,5.3.1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),600.0,Paraguay,2016.0,3.6,2016,,,,,MICS 2016,, ,20-24,,C,,G,FEMALE,PER_MARW_20T24Y
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.0818,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.14169,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.09622,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.31722,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.89846,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,0.86645,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.68909,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,4.43781,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.11426,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,0.87032,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,0.98847,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,7.0076,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.81461,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.29414,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.19872,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,3.12562,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,4.66091,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,3.68668,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,7.40859,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,3.33597,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.63303,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.14782,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,3.90592,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,4.04296,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,4.29943,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,6.27867,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.95351,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.77515,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.01635,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.69124,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.10331,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.23815,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.96439,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,2.07541,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",600.0,Paraguay,2016.0,1.93809,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,3.87131,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,3.09505,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.83606,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,3.34299,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.79135,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,1.36105,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.0815,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.75209,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.6522,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.33056,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,9.13031,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,8.11084,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.4956,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,10.08721,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,6.87915,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,11.32226,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,12.48568,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,11.78075,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,8.82361,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,13.37702,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,13.78746,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,13.12836,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,8.96185,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.07742,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,5.79582,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,10.19192,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,11.6975,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,45-54,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,11.75486,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,7.67534,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,65+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.24604,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,1.63442,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.33232,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,12.29742,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,1.80888,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,15-24,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",600.0,Paraguay,2016.0,2.3424,2016,,,,,"Direccion General de Estadistica, Encuestas y Censos (DGEEC) based on Time use survey 2016",,,25-44,URBAN,C,,G,MALE,PERCENT
