Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Severity of price levels],[Sex],[Type of product],[Units]
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2011.0,7.2,2010-2012,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2010-2012.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2012.0,7.2,2011-2013,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2011-2013.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2013.0,7.4,2012-2014,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2012-2014.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2014.0,7.1,2013-2015,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2013-2015.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2015.0,7.4,2014-2016,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2016.0,7.7,2015-2017,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2017.0,7.8,2016-2018,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2018.0,7.8,2017-2019,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2019.0,8.2,2018-2020,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020. Estimates are based on projected values.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),600.0,Paraguay,2020.0,8.7,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021. Estimates are based on projected values.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2015.0,8.3,2014-2016,,11.4,5.1,,National Entity,,The observation represents the 3-year average of the period 2014-2016. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2015.0,10.9,2014-2016,,15.5,6.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2015.0,11.5,2014-2016,,15.6,7.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2016.0,14.8,2015-2017,,18.9,10.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2016.0,10.6,2015-2017,,13.8,7.5,,National Entity,,The observation represents the 3-year average of the period 2015-2017. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2016.0,14,2015-2017,,18.6,9.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2017.0,15.6,2016-2018,,18.7,12.4,,National Entity,,The observation represents the 3-year average of the period 2016-2018. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2017.0,20.5,2016-2018,,25.1,15.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2017.0,21.6,2016-2018,,25.7,17.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2018.0,28,2017-2019,,32.7,23.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2018.0,29.6,2017-2019,,33.7,25.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2018.0,21.3,2017-2019,,24.5,18.2,,National Entity,,The observation represents the 3-year average of the period 2017-2019. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2019.0,31.5,2018-2020,,36.2,26.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2019.0,24,2018-2020,,27.2,20.9,,National Entity,,The observation represents the 3-year average of the period 2018-2020. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2019.0,33.4,2018-2020,,37.4,29.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2020.0,25.3,2019-2021,,28.5,22.2,,National Entity,,The observation represents the 3-year average of the period 2019-2021. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2020.0,35.1,2019-2021,,39.2,31.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),600.0,Paraguay,2020.0,33.2,2019-2021,,37.9,28.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2015.0,553.9,2014-2016,,765.2,342.5,,National Entity,,The observation represents the 3-year average of the period 2014-2016. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2015.0,262.9,2014-2016,,356.4,169.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2015.0,256.6,2014-2016,,366.8,146.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2016.0,336.6,2015-2017,,448.8,224.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2016.0,345.1,2015-2017,,440.3,249.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2016.0,721,2015-2017,,935.3,506.8,,National Entity,,The observation represents the 3-year average of the period 2015-2017. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2017.0,501.4,2016-2018,,615.6,387.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2017.0,514.5,2016-2018,,611.4,417.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2017.0,1069.5,2016-2018,,1286.6,852.5,,National Entity,,The observation represents the 3-year average of the period 2016-2018. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2018.0,1484.4,2017-2019,,1704.3,1264.6,,National Entity,,The observation represents the 3-year average of the period 2017-2019. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2018.0,716.5,2017-2019,,815.1,617.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2018.0,697.7,2017-2019,,813.8,581.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2019.0,1692.7,2018-2020,,1915.3,1470.1,,National Entity,,The observation represents the 3-year average of the period 2018-2020. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2019.0,798.2,2018-2020,,916.1,680.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2019.0,820.2,2018-2020,,920.5,719.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2020.0,1805.7,2019-2021,,2031.1,1580.3,,National Entity,,The observation represents the 3-year average of the period 2019-2021. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2020.0,878.6,2019-2021,,980.6,776.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),600.0,Paraguay,2020.0,854.3,2019-2021,,974.1,734.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2015.0,1.6,2014-2016,,3.4,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2015.0,1.2,2014-2016,,2.6,,,National Entity,,The observation represents the 3-year average of the period 2014-2016. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2015.0,1.8,2014-2016,,3.6,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2016.0,1.5,2015-2017,,2.9,,,National Entity,,The observation represents the 3-year average of the period 2015-2017. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2016.0,2.3,2015-2017,,4.1,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2016.0,2.1,2015-2017,,3.9,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2017.0,2.6,2016-2018,,4.1,1.1,,National Entity,,The observation represents the 3-year average of the period 2016-2018. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2017.0,3.7,2016-2018,,5.5,1.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2017.0,4.1,2016-2018,,5.9,2.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2018.0,5.8,2017-2019,,7.6,4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2018.0,6.4,2017-2019,,8.2,4.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2018.0,4.1,2017-2019,,5.6,2.6,,National Entity,,The observation represents the 3-year average of the period 2017-2019. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2019.0,5.2,2018-2020,,6.7,3.7,,National Entity,,The observation represents the 3-year average of the period 2018-2020. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2019.0,7.4,2018-2020,,9.2,5.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2019.0,8.2,2018-2020,,10.0,6.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2020.0,8.8,2019-2021,,10.6,6.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2020.0,7.9,2019-2021,,9.7,6.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),600.0,Paraguay,2020.0,5.6,2019-2021,,7.1,4.1,,National Entity,,The observation represents the 3-year average of the period 2019-2021. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2015.0,<100,2014-2016,,,<100.00,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2015.0,<100,2014-2016,,176.3,,,National Entity,,The observation represents the 3-year average of the period 2014-2016. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2015.0,<100,2014-2016,,,<100.00,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2016.0,<100,2015-2017,,,<100.00,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2016.0,<100,2015-2017,,199.6,,,National Entity,,The observation represents the 3-year average of the period 2015-2017. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2016.0,<100,2015-2017,,,<100.00,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2017.0,<100,2016-2018,,140.6,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2017.0,179,2016-2018,,280.7,,,National Entity,,The observation represents the 3-year average of the period 2016-2018. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2017.0,<100,2016-2018,,134.4,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2018.0,283.1,2017-2019,,386.1,180.2,,National Entity,,The observation represents the 3-year average of the period 2017-2019. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2018.0,143.2,2017-2019,,188.0,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2018.0,154.4,2017-2019,,198.5,110.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2019.0,367.1,2018-2020,,471.4,262.8,,National Entity,,The observation represents the 3-year average of the period 2018-2020. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2019.0,200.8,2018-2020,,245.7,156,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2019.0,186.2,2018-2020,,231.7,140.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2020.0,219.4,2019-2021,,265.0,173.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),600.0,Paraguay,2020.0,399.4,2019-2021,,505.0,293.8,,National Entity,,The observation represents the 3-year average of the period 2019-2021. For years when official national data are not available the values are projected using FAO data or estimates.,ALLAGE,,,CA,A,G,,BOTHSEX,,NUM_TH
