Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Counterpart],[Disability status],[Fiscal intervention stage],[Freq],[Grounds of discrimination],[Location],[Migratory status],[Name of international institution],[Nature],[Observation Status],[Policy Domains],[Quantile],[Reporting Type],[Sex],[Type of product],[Units]
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2006.0,49.6,2006,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2007.0,49.3,2007,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2008.0,42.8,2008,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2009.0,47.1,2009,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2010.0,45.1,2010,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2011.0,43.8,2011,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2012.0,47.2,2012,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2013.0,46.5,2013,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2014.0,47.3,2014,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2015.0,47.5,2015,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2016.0,45.3,2016,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2017.0,46.1,2017,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2018.0,45.5,2018,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2019.0,46.2,2019,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),600.0,Paraguay,2020.0,46.0,2020,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",600.0,Paraguay,2014.0,51.26464,2014,,,,,World Bank (Collection agencies specified in footnote),,Source: World Bank and CEQ Institute. Based on data from: Encuesta Permanente de Hogares 2014; contributory pensions are treated as deferred income; main welfare variable: income; per capita; it includes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_DIS_INC,,,,,,E,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",600.0,Paraguay,2014.0,50.99095,2014,,,,,World Bank (Collection agencies specified in footnote),,Source: World Bank and CEQ Institute. Based on data from: Encuesta Permanente de Hogares 2014; contributory pensions are treated as deferred income; main welfare variable: income; per capita; it includes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_CON_INC,,,,,,E,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",600.0,Paraguay,2014.0,52.16039,2014,,,,,World Bank (Collection agencies specified in footnote),,Source: World Bank and CEQ Institute. Based on data from: Encuesta Permanente de Hogares 2014; contributory pensions are treated as deferred income; main welfare variable: income; per capita; it includes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,PREFIS_INC,,,,,,E,,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2005.0,6.33264116001512,2005,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2006.0,3.61939916991482,2006,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2007.0,1.71544749456709,2007,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2008.0,1.45181945755595,2008,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2009.0,1.78003061458852,2009,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2010.0,1.40108769489389,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2011.0,1.83523658940739,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2012.0,2.20384579352775,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2013.0,2.11892449709422,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2014.0,1.97331138804114,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2015.0,2.5908365200378,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2016.0,2.9414016639555,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2017.0,2.81151488635608,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2018.0,2.51202175246092,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2019.0,2.55786404511021,2019,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2020.0,2.41002636470828,2020,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2021.0,2.27497663655161,2021,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),600.0,Paraguay,2022.0,2.93867355489335,2022,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2005.0,2.77658391995937,2005,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2006.0,3.61380825794323,2006,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2007.0,3.67243169004208,2007,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2008.0,4.07853851340158,2008,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2009.0,2.97189032502187,2009,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2010.0,2.88264556341848,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2011.0,2.80033907041318,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2012.0,2.70225254186973,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2013.0,2.73697781483605,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2014.0,2.64203054031762,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2015.0,2.4555276493868,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2016.0,2.19745200394858,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2017.0,2.3035583073523,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2018.0,2.27168969524565,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2019.0,2.4304285280481,2019,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2020.0,1.6978723897783,2020,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2021.0,1.76048834240044,2021,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),600.0,Paraguay,2022.0,2.01314033058337,2022,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2010.0,5.80265275122238,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2011.0,7.37117844661034,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2012.0,7.55197968335982,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2013.0,56.7702392808629,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2014.0,54.7988141427256,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2015.0,69.2744195318652,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2016.0,65.194858584972,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2017.0,54.4220646452657,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2018.0,67.0588499001979,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2019.0,68.700670765561,2019,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2020.0,61.1581944514778,2020,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2021.0,69.1031594895171,2021,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKA,Regulatory capital to assets (%),600.0,Paraguay,2022.0,8.93166892856305,2022,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2005.0,5.73427798710624,2005,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2006.0,-0.777556750784371,2006,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2007.0,-1.98470114889213,2007,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2008.0,-2.32186675013919,2008,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2009.0,-1.39715651070756,2009,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2010.0,-0.672873991760528,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2011.0,-0.11178645759205,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2012.0,1.02488807025737,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2013.0,0.959811280353258,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2014.0,1.15405778173159,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2015.0,3.70662958452693,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2016.0,3.11725136609511,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2017.0,2.5235109826189,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2018.0,3.09449331892084,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2019.0,1.1542942365424,2019,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2020.0,0.19423577862958,2020,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2021.0,0.851376395487832,2021,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKNL,Non-performing loans net of provisions to capital (%),600.0,Paraguay,2022.0,2.60177750903774,2022,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKRTC,Regulatory Tier 1 capital to risk-weighted assets (%),600.0,Paraguay,2010.0,9.27132195245825,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKRTC,Regulatory Tier 1 capital to risk-weighted assets (%),600.0,Paraguay,2011.0,11.9288068646788,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKRTC,Regulatory Tier 1 capital to risk-weighted assets (%),600.0,Paraguay,2012.0,12.0684059935656,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSKRTC,Regulatory Tier 1 capital to risk-weighted assets (%),600.0,Paraguay,2013.0,11.2852852976298,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
