Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Severity of price levels],[Sex],[Type of product],[Units]
2.0,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),32.0,Argentina,2020.0,3.7,2019-2021,,,,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021. Estimates are based on projected values.,,,,E,A,G,,,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2015.0,13.8,2014-2016,,17.1,10.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2015.0,19.2,2014-2016,,21.9,16.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2015.0,19.8,2014-2016,,23.6,16.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2016.0,25.9,2015-2017,,29.0,22.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2016.0,19.7,2015-2017,,23.7,15.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2016.0,26.7,2015-2017,,30.6,22.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2017.0,33.1,2016-2018,,37.4,28.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2017.0,25.1,2016-2018,,29.4,20.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2017.0,32.3,2016-2018,,35.6,29.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2018.0,35.8,2017-2019,,39.1,32.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2018.0,28.2,2017-2019,,32.7,23.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2018.0,36.4,2017-2019,,40.9,32.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2019.0,29.6,2018-2020,,34.0,25.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2019.0,37.9,2018-2020,,42.7,33.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2019.0,35.8,2018-2020,,39.2,32.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2020.0,37,2019-2021,,40.6,33.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2020.0,30,2019-2021,,34.4,25.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMS,Prevalence of moderate or severe food insecurity (%),32.0,Argentina,2020.0,40.1,2019-2021,,45.3,34.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2015.0,3316.8,2014-2016,,3952.2,2681.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2015.0,8261.3,2014-2016,,9452.8,7069.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2015.0,2140.3,2014-2016,,2651.4,1629.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2016.0,4522.9,2015-2017,,5184.1,3861.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2016.0,3090,2015-2017,,3711.0,2468.9,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2016.0,11280.3,2015-2017,,12604.9,9955.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2017.0,14186.7,2016-2018,,15633.7,12739.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2017.0,3977,2016-2018,,4655.8,3298.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2017.0,5668.7,2016-2018,,6417.2,4920.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2018.0,4526.6,2017-2019,,5236.9,3816.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2018.0,6317,2017-2019,,7094.4,5539.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2018.0,15879.6,2017-2019,,17353.1,14406.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2019.0,6647,2018-2020,,7489.6,5804.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2019.0,16042.5,2018-2020,,17539.7,14545.2,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2019.0,4806.6,2018-2020,,5527.4,4085.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2020.0,4934.3,2019-2021,,5642.9,4225.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2020.0,7111.4,2019-2021,,8030.8,6192.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESMSN,Number of moderately or severely food insecure people (thousands of people),32.0,Argentina,2020.0,16701.9,2019-2021,,18342.8,15061.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2015.0,4.3,2014-2016,,6.2,2.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2015.0,5.7,2014-2016,,7.7,3.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2015.0,5.8,2014-2016,,7.2,4.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2016.0,8.3,2015-2017,,10.4,6.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2016.0,8.6,2015-2017,,10.2,7.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2016.0,6.8,2015-2017,,9.0,4.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2017.0,8.3,2016-2018,,10.8,5.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2017.0,11.2,2016-2018,,13.1,9.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2017.0,11.4,2016-2018,,13.9,8.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2018.0,12.9,2017-2019,,14.8,11.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2018.0,13.4,2017-2019,,16.2,10.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2018.0,8.9,2017-2019,,11.4,6.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2019.0,8.7,2018-2020,,11.3,6.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2019.0,12.6,2018-2020,,14.7,10.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2019.0,14.1,2018-2020,,17.3,11.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2020.0,13,2019-2021,,15.2,10.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,ALLAGE,,,G,A,G,,BOTHSEX,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2020.0,9.4,2019-2021,,12.1,6.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESS,Prevalence of severe food insecurity (%),32.0,Argentina,2020.0,14.6,2019-2021,,17.9,11.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,PERCENT
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2015.0,663,2014-2016,,953.5,372.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2015.0,2477.3,2014-2016,,3098.0,1856.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2015.0,959.1,2014-2016,,1285.1,633.1,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2014-2016.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2016.0,1414.4,2015-2017,,1770.1,1058.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2016.0,1064.7,2015-2017,,1413.9,715.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2016.0,3759.6,2015-2017,,4459.5,3059.6,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2015-2017.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2017.0,1314.6,2016-2018,,1710.7,918.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2017.0,4926.3,2016-2018,,5738.8,4113.8,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2017.0,1946.9,2016-2018,,2384.5,1509.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2016-2018.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2018.0,2329,2017-2019,,2814.6,1843.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2018.0,5715.4,2017-2019,,6559.2,4871.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2018.0,1429.9,2017-2019,,1830.7,1029.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2017-2019.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2019.0,1406.1,2018-2020,,1832.9,979.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,MALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2019.0,5659.1,2018-2020,,6588.7,4729.5,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2019.0,2479.4,2018-2020,,3032.8,1926.0,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2018-2020.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2020.0,2592.8,2019-2021,,3167.0,2018.7,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,FEMALE,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2020.0,5869.2,2019-2021,,6876.1,4862.4,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,ALLAGE,,,G,A,G,,BOTHSEX,,NUM_TH
2.0,2.1,2.1.2,AG_PRD_FIESSN,Number of severely food insecure people (thousands of people),32.0,Argentina,2020.0,1542,2019-2021,,1990.6,1093.3,,Food and Agriculture Organization of the United Nations (FAO),,The observation represents the 3-year average of the period 2019-2021.,15+,,,G,A,G,,MALE,,NUM_TH
