Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
5.0,5.3,5.3.1,SP_DYN_MRBF18,Proportion of women aged 20-24 years who were married or in a union before age 18 (%),218.0,Ecuador,2018.0,22.2,2018,,,,,ENSANUT 2018,, ,20-24,,CA,,G,FEMALE,PER_MARW_20T24Y
5.0,5.3,5.3.1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),218.0,Ecuador,2018.0,3.8,2018,,,,,ENSANUT 2018,, ,20-24,,CA,,G,FEMALE,PER_MARW_20T24Y
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",218.0,Ecuador,2012.0,0.92629,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",218.0,Ecuador,2012.0,3.80698,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",218.0,Ecuador,2012.0,3.79563,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,,15+,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",218.0,Ecuador,2012.0,15.93807,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,,15+,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,12.20591,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15-24,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,24.9341,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",25-44,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,5.22908,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",25-44,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,5.31071,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",45-54,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,5.41866,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",55-64,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,5.65425,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",65+,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,20.85316,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,RURAL,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,4.56614,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,RURAL,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,21.99487,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",45-54,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,21.01314,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",55-64,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,15.19331,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",65+,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,4.72192,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,3.11728,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15-24,ALLAREA,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,19.19804,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,URBAN,CA,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,4.80366,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,URBAN,CA,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",218.0,Ecuador,2012.0,19.74505,2012,,,,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",,"Work for other households has been included under ""unpaid care work"" as it might include other family members.",15+,ALLAREA,CA,,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2000.0,29.3,2000,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Data reference period: November | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2001.0,26.5,2001,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2002.0,25.0,2002,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Data reference period: November | Geographical coverage: Urban areas only | Age coverage - minimum age: 10 years old,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2003.0,34.9,2003,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2004.0,32.2,2004,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2005.0,34.1,2005,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2006.0,27.3,2006,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2007.0,37.0,2007,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2008.0,32.0,2008,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2009.0,32.2,2009,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2010.0,32.5,2010,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2011.0,40.1,2011,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2012.0,38.5,2012,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2013.0,34.6,2013,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2014.0,34.7,2014,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2015.0,33.1,2015,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2016.0,35.4,2016,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2017.0,34.9,2017,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2018.0,35.9,2018,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2019.0,36.6,2019,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2020.0,39.0,2020,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),218.0,Ecuador,2021.0,37.8,2021,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2003.0,34.41,2003,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2004.0,32.92,2004,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2005.0,33.67,2005,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2006.0,30.18,2006,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2007.0,40.11,2007,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2008.0,33.6,2008,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2009.0,32.68,2009,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2010.0,33.55,2010,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2011.0,43.86,2011,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2012.0,43.23,2012,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2013.0,34.57,2013,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2014.0,35.7,2014,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2015.0,33.51,2015,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2016.0,34.02,2016,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2017.0,35.31,2017,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2018.0,35.53,2018,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2019.0,37.27,2019,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2020.0,39.44,2020,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTN,Proportion of women in senior and middle management positions - 13th ICLS (%),218.0,Ecuador,2021.0,37.61,2021,,,,,"LFS - National Survey on Employment, Unemployment and Underemployment",,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2000.0,21.0,2000,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2001.0,18.0,2001,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2002.0,18.0,2002,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2003.0,16.0,2003,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2004.0,16.0,2004,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2005.0,16.0,2005,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2006.0,16.0,2006,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2007.0,25.0,2007,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2008.0,25.0,2008,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
5.0,5.5,5.5.1,SG_GEN_PARLN,Number of seats held by women in national parliaments (number),218.0,Ecuador,2009.0,21.0,2009,,,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.",,Annual data as of 1 Feb of given year.,,,C,,G,FEMALE,NUMBER
