Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Freq],[IHR Capacity],[Location],[Name of non-communicable disease],[Nature],[Observation Status],[Reporting Type],[Sex],[Substance use disorders],[Type of occupation],[Units]
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,152.0,Chile,2017.0,14.73754,2017.0,,16.28175,13.30647,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,152.0,Chile,2018.0,15.13551,2018.0,,16.78822,13.65158,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,152.0,Chile,2019.0,14.60006,2019.0,,16.3783,13.04522,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,152.0,Chile,2020.0,15.03074,2020.0,,17.08216,13.1798,,"Estimates by WHO, UNICEF, UNFPA, World Bank Group and UNDESA/Population Division. Geneva: World Health Organization; 2023.",,,,,,,,E,,G,FEMALE,,,PER_100000_LIVE_BIRTHS
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2000.0,1015,2000.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2000.0,2288,2000.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2000.0,1273,2000.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2001.0,1184,2001.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2001.0,2124,2001.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2001.0,940,2001.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2002.0,889,2002.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2002.0,2014,2002.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2002.0,1125,2002.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2003.0,1072,2003.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2003.0,1919,2003.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2003.0,847,2003.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2004.0,1027,2004.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2004.0,806,2004.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2004.0,1833,2004.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2005.0,995,2005.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2005.0,1775,2005.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2005.0,780,2005.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2006.0,771,2006.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2006.0,1752,2006.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2006.0,981,2006.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2007.0,1768,2007.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2007.0,779,2007.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2007.0,989,2007.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2008.0,1002,2008.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2008.0,799,2008.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2008.0,1801,2008.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2009.0,1819,2009.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2009.0,1011,2009.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2009.0,808,2009.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2010.0,807,2010.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2010.0,997,2010.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2010.0,1804,2010.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2011.0,1768,2011.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2011.0,975,2011.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2011.0,793,2011.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2012.0,774,2012.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2012.0,951,2012.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2012.0,1725,2012.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2013.0,1688,2013.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2013.0,933,2013.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2013.0,755,2013.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2014.0,741,2014.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,FEMALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2014.0,915,2014.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,MALE,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2014.0,1656,2014.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
3.0,3.2,3.2.1,SH_DYN_IMRTN,Infant deaths (number),152.0,Chile,2015.0,1613,2015.0,,,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2023.",,,<1Y,,,,,E,,G,BOTHSEX,,,NUMBER
