Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2008.0,3.42622,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2008.0,0.58331,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,1.07502,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,1.19409,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,4.13454,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,2.40933,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,6.44234,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,6.54675,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,12.4907,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,2.40978,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,2.83709,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,4.5897,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,2.59616,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",152.0,Chile,2015.0,1.38488,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,6.75267,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,14.60205,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,14.64748,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,15.24784,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,13.35352,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,4.48313,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,4.02807,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,4.58043,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,5.63275,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,3.6125,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,5.31835,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2008.0,12.50078,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,9.21151,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,8.08528,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,7.55108,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,7.61153,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,15.5568,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,16.85368,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,19.29639,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,18.87843,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,16.49719,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,4.79713,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,7.01688,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDDC,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",152.0,Chile,2015.0,7.12634,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,5.06644,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,4.26647,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,5.52756,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,6.02514,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,4.28273,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,5.71507,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,15.927,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,9.43214,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,15-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,19.91427,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,16.9553,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,14.72612,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2008.0,19.08748,2007-2008,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,9.85396,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,11.71605,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,10.14724,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,9.47016,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,10.28653,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,14.05387,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,22.10355,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,23.43093,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,29.34439,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,21.28775,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,17.69128,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPD,"Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)",152.0,Chile,2015.0,7.2069,2015,,,,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,,,12-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),152.0,Chile,2000.0,32.6,2000,,,,,HS - National Survey on Socio-Economic Conditions,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),152.0,Chile,2002.0,32.7,2002,,,,,PC - Census of Population and Housing,,Data reference period: April,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),152.0,Chile,2003.0,42.7,2003,,,,,HS - National Survey on Socio-Economic Conditions,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
5.0,5.5,5.5.2,IC_GEN_MGTL,Proportion of women in managerial positions - 13th ICLS (%),152.0,Chile,2006.0,40.2,2006,,,,,HS - National Survey on Socio-Economic Conditions,,Repository: ILO-STATISTICS - Micro data processing,,,C,A,G,FEMALE,PERCENT
