Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Counterpart],[Disability status],[Fiscal intervention stage],[Freq],[Grounds of discrimination],[Location],[Migratory status],[Name of international institution],[Nature],[Observation Status],[Policy Domains],[Quantile],[Reporting Type],[Sex],[Type of product],[Units]
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,8.6,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,10.5,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,14.4,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,12.1,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,11.4,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,PWD,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,16.6,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,PD,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2015.0,12.6,2015,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,URBAN,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,13.1,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,11.2,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,9.8,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,10.5,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,PWD,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,7.6,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,11.7,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,_T,,,ALL,URBAN,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",152.0,Chile,2017.0,15.1,2017,,,,,National Statistical Office - Encuesta de Caracterización Socio Económica Nacional,,"Time period: refers only to occurrences in the last 12 months. Population: covers occupying private dwellings on 324 of the 345 municipalities, covering all the major administrative territorial regions. Age: 18 years and over. Discrimination grounds (10): socio-economic level, gender, marital status, being a foreigner, age, sexual orientation, religion, the place where he/she lives, belonging to an indigenous group, disability.",,,PD,,,ALL,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2004.0,53.6,2004,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2005.0,51.3,2005,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2006.0,45.9,2006,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2007.0,45.3,2007,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2008.0,50.0,2008,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2009.0,50.7,2009,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2010.0,53.5,2010,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2011.0,58.1,2011,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2012.0,58.4,2012,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2013.0,59.1,2013,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2014.0,59.1,2014,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2015.0,59.3,2015,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2016.0,60.3,2016,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2017.0,60.3,2017,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2018.0,61.9,2018,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2019.0,63.1,2019,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.1,SL_EMP_GTOTL,Labour share of GDP (%),152.0,Chile,2020.0,65.0,2020,,,,,"ILO modelled estimates, Nov. 2022",,,,,,,,,,,,M,A,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2015.0,47.6,2015,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,PREFIS_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2015.0,45.3,2015,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_DIS_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2015.0,,2015,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_CON_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2017.0,48.4,2017,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,PREFIS_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2017.0,,2017,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_CON_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.4,10.4.2,SI_DST_FISP,"Redistributive impact of fiscal policy, Gini index (%)",152.0,Chile,2017.0,45.9,2017,,,,,World Bank (Collection agencies specified in footnote),,Source: OECD. Based on data from: Encuesta de Caracterización Socioeconómica Nacional (CASEN) ; contributory pensions are treated as deferred income; main welfare variable: income; equivalized; it excludes imputed rent for owner-occupied housing; it includes consumption from own-production.,,,,POSTFIS_DIS_INC,,,,,,C,,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2001.0,1.61915877786992,2001,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2002.0,1.8229968378738,2002,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2003.0,1.63483787843428,2003,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2004.0,1.20249750508307,2004,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2005.0,0.905289363028412,2005,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2006.0,0.748131241077717,2006,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2007.0,0.750701584683206,2007,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2008.0,0.963982159718427,2008,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2009.0,2.87804131970691,2009,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2010.0,2.64236372125984,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2011.0,2.29689810626242,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2012.0,2.06521444417698,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2013.0,1.95980657852685,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2014.0,1.92055529368576,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2015.0,1.71974445235599,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2016.0,1.83263616219253,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2017.0,1.91636250925282,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2018.0,1.87201462093851,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2019.0,2.05504919265993,2019,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2020.0,1.55298924761219,2020,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSANL,Non-performing loans to total gross loans (%),152.0,Chile,2021.0,1.22877234927757,2021,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2001.0,1.46820655115606,2001,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2002.0,1.32861333934624,2002,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2003.0,1.58508961488034,2003,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2004.0,1.54742385408111,2004,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2005.0,1.61800970106579,2005,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2006.0,1.62631283521517,2006,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2007.0,1.45367450997563,2007,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2008.0,1.28983337326413,2008,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2009.0,1.51078933366922,2009,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2010.0,1.78191893172369,2010,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2011.0,1.71161142826106,2011,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2012.0,1.45305106378971,2012,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2013.0,1.59491906194412,2013,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2014.0,1.62607845324361,2014,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2015.0,1.46498235600734,2015,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2016.0,1.18577735691512,2016,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2017.0,1.33179036148814,2017,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
10.0,10.5,10.5.1,FI_FSI_FSERA,Return on assets (%),152.0,Chile,2018.0,1.38272304608096,2018,,,,,IMF,,,,,,,,,,,,C,A,,,G,,,PERCENT
