Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Education level],[Freq],[Location],[Nature],[Quantile],[Reporting Type],[Sex],[Type of skill],[Units]
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,39.39117,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,FEMALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,75.42026,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,MALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,67.6843,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,FEMALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,73.87582,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,MALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,75.68958,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,FEMALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,38.49269,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,MALE,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,70.7,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,BOTHSEX,SKILL_MATH,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,53.4995,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,FEMALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,44.84717,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,MALE,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,75.6,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 2. Grade 3; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,GRAD23,,,C,,G,BOTHSEX,SKILL_READ,PERCENT
4.0,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),604.0,Peru,2019.0,38.9,2019,,,,,Laboratorio Latinoamericano de Evaluacion de la Calidad de la Educacion (LLECE). Students achieving at least proficiency Level 3. Grade 6; UNESCO Institute for Statistics.  Data extracted on 27 April 2023.,,,,PRIMAR,,,C,,G,BOTHSEX,SKILL_MATH,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,34.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q2,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,85.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q4,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,75.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,41.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q4,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,36.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,57.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,87.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,92.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,95.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q4,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,82.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q4,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,72.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,75.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,82.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,80.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,60.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,87.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,75.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q2,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,62.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,71.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q4,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,74.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,RURAL,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,30.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,69.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,49.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q2,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,35.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q5,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,90.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q5,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,24.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,65.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,62.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,_T,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,63.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,_T,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,68.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,URBAN,C,Q3,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,40.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,54.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,ALLAREA,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,35.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,29.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,UPPSEC,,RURAL,C,Q3,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,64.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q3,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,32.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,62.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,100.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,PRIMAR,,URBAN,C,Q5,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,61.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,54.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q2,G,BOTHSEX,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,60.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q1,G,MALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,53.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,ALLAREA,C,Q2,G,FEMALE,,PERCENT
4.0,4.1,4.1.2,SE_TOT_CPLR,"Completion rate, by sex, location, wealth quintile and education level (%)",604.0,Peru,2000.0,83.0,2000,,,,,"ECLAC based on Encuesta Nacional de Hogares  Condiciones de Vida y Pobreza, Nacional, 4 trim. Data extracted on 24 February 2023.",,,,LOWSEC,,URBAN,C,Q3,G,BOTHSEX,,PERCENT
