Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Counterpart],[Disability status],[Fiscal intervention stage],[Freq],[Grounds of discrimination],[Location],[Migratory status],[Name of international institution],[Nature],[Observation Status],[Policy Domains],[Quantile],[Reporting Type],[Sex],[Type of product],[Units]
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2007.0,24.6,2007,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2008.0,23.3,2008,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2009.0,22.3,2009,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2010.0,21.6,2010,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2011.0,21.7,2011,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2012.0,21.5,2012,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2013.0,20.9,2013,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2014.0,20.5,2014,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2015.0,19.5,2015,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2016.0,20.6,2016,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2017.0,20.0,2017,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2018.0,19.3,2018,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2019.0,18.6,2019,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2020.0,19.7,2020,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.2,10.2.1,SI_POV_50MI,Proportion of people living below 50 percent of median income (%),604.0,Peru,2021.0,15.9,2021,,,,,World Bank's Poverty and Inequality Platform,,Based on data from ENAHO. Estimated from unit-record income data. ,,,,,,,,,,G,,,B50,G,,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,5.3,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,SOCIOECON,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,TRAD,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,7.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,NETW,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,GEO,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.7,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,LANDIA,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,ORIGIN,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,2.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,OTHER,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.1,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PWD,,,RACECOLR,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.3,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,DIS,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.4,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,DIS,ALLAREA,,,C,,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,TRAD,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,GEO,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,GEO,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.4,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,GEO,ALLAREA,,,C,,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.7,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,LANDIA,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.7,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,LANDIA,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,TRAD,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.9,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,TRAD,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.1,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,TRAD,ALLAREA,,,C,,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,11.6,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,ALL,RURAL,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,18.9,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,ALL,URBAN,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,21.7,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,ALL,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,4.1,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,DIS,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,GEO,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.6,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,SEX,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,0.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,SEXO,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,8.6,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,PD,,,SOCIOECON,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,5.7,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,SOCIOECON,ALLAREA,,,C,,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,5.2,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,SOCIOECON,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.1,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,ORIGIN,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.4,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,ORIGIN,ALLAREA,,,C,,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,2.3,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,OTHER,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.0,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,SEX,ALLAREA,,,C,,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",604.0,Peru,2015.0,1.9,2015,,,,,National Statistical Office - Encuesta Nacional de Hogares (ENAHO),,"Time period: refers only to occurrences in the last 5 years. Age: 18 years and over. Discrimination grounds (11): skin colour / race, language / way of speaking / accent, traditions (music, food, clothing), family origin / place of birth / region of origin, poor / have no money, place of residence, have no acquaintances, disability, being a woman, sexual orientation, other.",,,_T,,,SEX,ALLAREA,,,C,,,,G,FEMALE,,PERCENT
