Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cities],[Custom Breakdown],[Freq],[Hazard type],[Level_of_government],[Location],[Nature],[Reporting Type],[Sex],[Type of facilities],[Units]
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,0.2991,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_CAQ_FLORENCIA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,4.57,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_VAC_FLORIDA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,3.434,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_SAN_FLORIDABLANCA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,2.2275,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_MAG_FUNDACION,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,2.4214,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_ANT_GUARNE,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,1.2061,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_CUN_GUATAVITA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,-0.0384,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_TOL_HONDA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,0.7289,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_CUN_FACATATIVA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,1.396,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_ANT_ENVIGADO,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,4.6006,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_TOL_ESPINAL,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,2.0894,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_CUN_FUNZA,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,0.8621,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_SAN_GIRON,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,2.7363,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_TOL_IBAGUE,,,,,,C,G,,,Ratio
11.0,11.3,11.3.1,EN_LND_CNSPOP,Ratio of land consumption rate to population growth rate,170.0,Colombia,2015.0,2.1007,2003 - 2015,,,,,"National Administrative Department of Statistics (DANE), Colombia",,"Designation and data provided by the country and compiled by UNHabitat. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries.",,CO_GUAINIA_INIRIDA,,,,,,C,G,,,Ratio
