Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Counterpart],[Disability status],[Fiscal intervention stage],[Freq],[Grounds of discrimination],[Location],[Migratory status],[Name of international institution],[Nature],[Observation Status],[Policy Domains],[Quantile],[Reporting Type],[Sex],[Type of product],[Units]
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,0.9,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,RELIGION,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.8,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,OTHER,URBAN,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,0.7,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,SEXOGENID,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,0.5,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,MIG,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.4,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,SOCIOECON,URBAN,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,3.4,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,AGE,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,3.1,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,AGE,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,0.3,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,MIG,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.3,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,SOCIOECON,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.2,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,SOCIOECON,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.5,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,SOCIOECON,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,4.4,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,AGE,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,7.7,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ALL,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.7,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,DISHEA,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.8,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,DISHEA,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.9,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,RES,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.1,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ETHCOLLAN,URBAN,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.3,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ETHCOLLAN,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,0.5,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,MIG,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,2.3,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,DISHEA,RURAL,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.1,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ETHCOLLAN,ALLAREA,,,C,A,,,G,BOTHSEX,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.1,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ETHCOLLAN,ALLAREA,,,C,A,,,G,MALE,,PERCENT
10.0,10.3,10.3.1,VC_VOV_GDSD,"Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)",170.0,Colombia,2021.0,1.0,2021,,,,,National Statistical Office - Political Culture Survey,,"Time period: refers only to occurrences in the last 12 months. Age: 18-65+ years. Sample size: 35805. Discrimination grounds (12): sex; age; disability or health status; ethnicity, colour, language; migration status; socio-economic status; geographic location or place of residence; religion; marital and family status; sexual orientation  and gender identity; political opinion; other grounds.",,,_T,,,ETHCOLLAN,ALLAREA,,,C,A,,,G,FEMALE,,PERCENT
