Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
5.0,5.1,5.1.1,SG_LGL_GENEQMAR,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family",170.0,Colombia,2020.0,90.91,2020,,,,,UN Women,,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ",,,G,,G,,PERCENT
5.0,5.1,5.1.1,SG_LGL_GENEQMAR,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family",170.0,Colombia,2022.0,90.91,2022,,,,,UN Women,,"Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Women's Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ",,,G,,G,,PERCENT
5.0,5.2,5.2.1,VC_VAW_MARR,"Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)",170.0,Colombia,2018.0,11.9,2000-2018,,21.1,6.3,,"All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.",,,15-49,,E,,G,FEMALE,PERCENT
5.0,5.2,5.2.1,VC_VAW_MARR,"Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)",170.0,Colombia,2018.0,10.0,2000-2018,,18.3,5.2,,"All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.",,,15+,,E,,G,FEMALE,PERCENT
5.0,5.3,5.3.1,SP_DYN_MRBF18,Proportion of women aged 20-24 years who were married or in a union before age 18 (%),170.0,Colombia,2015.0,23.443,2015,,,,,DHS 2015,, ,20-24,,C,,G,FEMALE,PER_MARW_20T24Y
5.0,5.3,5.3.1,SP_DYN_MRBF15,Proportion of women aged 20-24 years who were married or in a union before age 15 (%),170.0,Colombia,2015.0,4.867,2015,,,,,DHS 2015,, ,20-24,,C,,G,FEMALE,PER_MARW_20T24Y
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,2.82365,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",15-24,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.85797,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",10+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,13.67353,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",65+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,2.03329,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,2.64601,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",10+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,3.60909,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.48175,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.26708,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.36027,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,2.91714,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.51032,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.39135,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",55-64,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.93529,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.36043,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.60016,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.22696,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.71444,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.39289,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,16.72867,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",45-54,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,15.34222,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",25-44,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,9.85111,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",15-24,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.22497,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",15+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,17.62061,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",55-64,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,3.01229,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.7119,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.01741,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.29206,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.07542,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,3.34692,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,2.57619,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.27627,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.97896,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.8113,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,4.06882,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.6863,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.873,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.55895,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.09436,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,1.38725,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.59803,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.39503,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2013.0,0.48462,2012-2013,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.35605,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.67324,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.489,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,4.34464,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.3525,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.24266,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",65+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,5.06846,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,4.16154,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",25-44,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.20668,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.86588,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,3.64936,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.01185,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.16608,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.29105,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.49664,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,RURAL,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.62788,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.88258,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,2.63043,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",10+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.87884,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",10+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,2.70236,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",10+,ALLAREA,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.7933,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.48806,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.96466,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",55-64,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.30264,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",45-54,URBAN,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.57406,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",15-24,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.2688,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,URBAN,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.36642,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related""",65+,RURAL,C,,G,FEMALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.63208,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",45-54,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,1.44466,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",25-44,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.91372,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",15+,ALLAREA,C,,G,MALE,PERCENT
5.0,5.4,5.4.1,SL_DOM_TSPDCW,"Proportion of time spent on unpaid care work, by sex, age and location (%)",170.0,Colombia,2017.0,0.34061,2016-2017,,,,,DANE based on National Time Use Survey,,"Exclude ""Time spent on transfers related to unpaid care work""",55-64,ALLAREA,C,,G,MALE,PERCENT
