Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Age],[Freq],[Location],[Nature],[Observation Status],[Reporting Type],[Sex],[Tariff regime (status)],[Type of product],[Type of speed],[Units]
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2019.0,8.07689,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2019.0,40.0,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2019.0,11.17727,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2019.0,8.78947,2019.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,13.50916,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,8.94697,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,24.71315,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,10.35874,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,40.0,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2020.0,7.77931,2020.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,40.0,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,12.71656,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,7.76221,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,18.13546,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,13.91062,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",68.0,Bolivia (Plurinational State of),2021.0,8.5545,2021.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,9.4,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,OIL,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,5.96961,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,9.88898,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,3.66754,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,3.81978,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,7.68311,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2005.0,4.0705,2005.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,3.78253,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,3.73232,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,17.10886,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,6.67004,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,2.87923,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2010.0,19.80072,2010.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ARM,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2015.0,2.35675,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,AGR,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2015.0,25.57022,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,CLO,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2015.0,10.98124,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,TEX,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2015.0,4.66649,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,IND,,PERCENT
17.0,17.1,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",68.0,Bolivia (Plurinational State of),2015.0,4.73998,2015.0,,,,,"Market Access Map data, International Trade Centre (ITC)",,,,,,,C,,G,,,ALP,,PERCENT
